Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
25-June-2024,202.00,204.65,200.00,202.40,202.298193849479351392,2385294,18329,482540668.00,778667,32.64,4.65,0.40
24-June-2024,194.00,199.65,191.85,198.85,197.293174311734369147,3817930,31655,753251529.00,2093946,54.84,7.80,4.85
21-June-2024,198.00,199.90,193.10,194.10,196.371087566158787638,1221682,13156,239903023.00,350055,28.65,6.80,-3.90
20-June-2024,200.00,201.90,195.00,196.95,197.857808058125287251,4273252,36074,845496274.00,1716596,40.17,6.90,-3.05
19-June-2024,190.00,200.90,189.55,198.55,196.607491046628312064,12009163,91696,2361091407.00,6673847,55.57,11.35,8.55
18-June-2024,187.90,189.00,184.90,188.70,187.461343167489970251,1465640,14036,274750843.00,551346,37.62,4.10,0.80
14-June-2024,185.50,186.60,184.10,186.20,185.706499557311898819,848227,9379,157521267.00,363223,42.82,2.50,0.70
13-June-2024,183.50,185.65,180.15,184.90,183.735486567454840795,4847406,35197,890640500.00,2927449,60.39,5.50,1.40
12-June-2024,184.50,184.95,179.30,179.70,181.304739656354667036,2778155,32568,503692669.00,1385944,49.89,5.65,-4.80
11-June-2024,182.30,186.00,180.05,184.05,184.123211509291193863,5693348,12189,1048277518.00,4724769,82.99,5.95,1.75
10-June-2024,184.00,186.50,180.20,181.85,183.091473061178264958,2587177,24900,473690048.00,978656,37.83,6.30,-2.15
7-June-2024,182.25,186.90,180.70,184.05,185.014503717507512634,3098447,24992,573257634.00,1414945,45.67,6.20,1.80
6-June-2024,184.75,185.75,182.55,183.65,184.330035426993873373,882378,9317,162648768.00,381351,43.22,3.20,-1.10
5-June-2024,173.05,185.30,166.65,183.75,179.520902234874748851,7444802,54508,1336497572.00,4265285,57.29,18.65,10.70
4-June-2024,176.95,176.95,146.85,172.10,167.916124673883208098,5672431,68281,952492631.00,1405744,24.78,30.10,-4.85
3-June-2024,184.10,185.35,172.80,175.10,177.042379465419611241,2677240,25635,473984940.00,1152778,43.06,12.55,-9.00
31-May-2024,178.95,182.95,171.25,178.90,176.527833475582419738,3129487,26610,552441560.00,1292503,41.30,11.70,-0.05
30-May-2024,183.55,185.00,179.00,180.55,181.639014976775961094,567946,7615,103161152.00,269628,47.47,6.00,-3.00
29-May-2024,181.20,185.45,180.00,183.20,183.089289687687612042,1190955,34697,218051105.00,790159,66.35,5.45,2.00
28-May-2024,184.85,184.85,180.45,181.25,182.455786006582359072,779052,13377,142142545.00,360098,46.22,4.40,-3.60
27-May-2024,184.15,185.40,178.30,183.25,182.178855800254279209,4233142,54626,771188966.00,2488233,58.78,7.10,-0.90
24-May-2024,188.00,188.00,179.00,182.90,183.568937455561659383,3030885,39349,556376339.00,1668181,55.04,9.00,-5.10
23-May-2024,186.75,189.25,184.50,186.80,187.035942470461589133,2149574,31918,402047599.00,1183842,55.07,4.75,0.05
22-May-2024,190.00,190.00,183.55,185.55,185.619624228687227970,1515922,20348,281384872.00,914809,60.35,6.45,-4.45
21-May-2024,194.35,196.50,188.75,189.05,191.190925769974688521,1688562,44032,322837732.00,1332305,78.90,7.75,-5.30
18-May-2024,194.75,195.80,194.15,194.35,194.826152656733202136,142280,2242,27719865.00,90468,63.58,1.65,-0.40
17-May-2024,195.00,195.95,193.15,194.75,194.472248922119338828,1767589,16942,343747008.00,947274,53.59,2.80,-0.25
16-May-2024,193.25,195.90,189.00,195.20,193.808058209797812950,1100021,10820,213192934.00,471316,42.85,6.90,1.95
